,date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric9,use_days
2526,2015-01-28,S1F0S4CA,0,157448760,712,0,69,12,207199,0,0,28
2527,2015-01-28,S1F0S4EG,0,124337920,0,0,0,6,261739,0,0,28
2528,2015-01-28,S1F0S4T6,0,226844312,0,0,0,9,271412,0,0,28
2529,2015-01-28,S1F0S65X,0,233289328,0,0,0,8,270724,0,0,28
2530,2015-01-28,S1F0T2LA,0,42349272,424,0,1,10,272827,0,0,28
2531,2015-01-28,S1F0TQCV,0,8849000,0,0,0,8,313650,0,1,28
2532,2015-01-28,S1F13589,0,146107928,0,0,0,16,328582,0,0,28
2533,2015-01-28,S1F135TN,0,163798240,0,0,0,14,325634,0,0,28
2534,2015-01-28,S1F136J0,0,146370920,0,0,25,16,332626,0,0,28
2535,2015-01-28,S1F13H80,0,34354864,0,0,0,9,219465,0,3,28
2536,2015-01-28,W1F03D4L,0,208690192,392,0,0,17,336333,0,5,15
2537,2015-01-28,W1F08EDA,0,16765032,0,2,0,25,574585,0,0,28
2538,2015-01-28,W1F0FW0S,1,229400712,0,0,39,64,200990,8,2,28
2539,2015-01-28,W1F0GCAZ,0,117648072,0,0,0,10,226377,0,0,28
2540,2015-01-28,W1F0KCP2,0,107098608,0,0,0,6,307401,0,0,28
2541,2015-01-28,W1F0M35B,0,162911592,0,0,0,7,263320,0,0,28
2542,2015-01-28,W1F0M4BZ,0,36129544,0,0,0,8,321111,0,7,28
2543,2015-01-28,W1F0NZZZ,0,215748672,0,0,7,34,280061,0,0,28
2544,2015-01-28,W1F0PAXH,0,127962992,0,0,0,14,320575,0,0,28
2545,2015-01-28,W1F0Q8FH,0,148150448,0,0,2,40,233835,0,10,28
2546,2015-01-28,W1F0SGHR,0,57324632,0,0,0,36,276216,0,0,28
2547,2015-01-28,W1F0T074,0,136723152,704,0,10,36,269964,0,0,28
2548,2015-01-28,W1F0T0B1,0,70219400,0,0,0,8,228874,0,0,28
2549,2015-01-28,W1F0TA59,0,150002984,624,0,0,37,276968,0,0,28
2550,2015-01-28,W1F0VDH2,0,21139992,496,0,0,36,277332,0,0,28
2551,2015-01-28,W1F0WBTM,0,3237672,0,2,0,12,262232,0,41,28
2552,2015-01-28,W1F11ZG9,0,207218904,0,9,214,3,337202,0,1,28
2553,2015-01-28,W1F14XGD,0,35356824,824,0,0,12,221486,0,0,28
2554,2015-01-28,W1F19BPT,0,199494912,16,0,0,23,45,0,0,28
2555,2015-01-28,W1F1BFP5,0,172438728,40,0,12,8,139874,0,0,28
2556,2015-01-28,W1F1BS0H,0,172152680,0,0,0,14,283540,0,0,28
2557,2015-01-28,W1F1BZTM,0,54828344,0,0,0,13,43,0,5,28
2558,2015-01-28,W1F1C9TE,0,24346568,8,0,8,10,7491,0,0,28
2559,2015-01-28,W1F1C9WG,0,122145872,0,0,0,13,43,0,0,28
2560,2015-01-28,W1F1CB5E,0,242037408,40,0,0,9,27,0,0,28
2561,2015-01-28,W1F1CDDP,0,157998144,656,0,2,8,190301,16,0,28
2562,2015-01-28,W1F1CJ1K,0,113186256,0,0,0,9,218633,0,0,28
2563,2015-01-28,W1F1DQN8,0,96475208,0,0,0,10,29,0,0,28
2564,2015-01-28,Z1F04GCH,0,36827192,0,0,0,13,309863,0,0,28
2565,2015-01-28,Z1F0B4XZ,0,156761536,0,70,0,10,278261,0,1165,28
2566,2015-01-28,Z1F0FSBY,0,39070168,2016,0,0,6,208982,0,0,28
2567,2015-01-28,Z1F0K451,0,181875304,0,0,0,7,296080,0,0,28
2568,2015-01-28,Z1F0LSNZ,0,103500136,0,318,0,6,309603,0,18,28
2569,2015-01-28,Z1F0LVGY,0,201533976,0,0,0,7,320221,24,0,28
2570,2015-01-28,Z1F0MCCA,0,112050328,0,0,0,12,326071,0,0,28
2571,2015-01-28,Z1F0MRPJ,0,167873424,0,0,0,9,226958,0,0,28
2572,2015-01-28,Z1F0P16F,0,96582456,1096,0,0,7,289606,0,2,28
2573,2015-01-28,Z1F0P5D9,0,26487096,0,0,0,31,275904,0,2,28
2574,2015-01-28,Z1F0QH0C,0,84202720,0,1,0,8,227167,0,0,28
2575,2015-01-28,Z1F130LH,0,53262704,2464,0,0,24,254312,0,0,28
2576,2015-01-28,Z1F148T1,0,69130008,0,0,0,8,198461,0,0,28
2577,2015-01-28,Z1F14BGY,0,64896528,0,0,0,8,203326,0,0,28
2578,2015-01-28,Z1F1653X,0,126961152,0,0,34,8,191009,0,0,28
2579,2015-01-28,Z1F1901P,0,146656136,0,0,0,8,239346,0,0,28
2580,2015-01-28,Z1F1RJFA,0,174361584,1576,1,0,4,332805,0,0,28
2581,2015-01-28,Z1F1VQFY,0,152413696,0,0,0,6,243634,0,0,28
2582,2015-01-29,S1F03YZM,0,59370296,0,0,0,8,227450,0,0,29
2583,2015-01-29,S1F09DZQ,0,87411272,184,0,2,7,400367,0,2,29
2584,2015-01-29,S1F0DSTY,0,242641024,0,0,0,12,461988,0,0,29
2585,2015-01-29,S1F0F4EB,0,30474192,0,0,0,10,228266,0,3,29
2586,2015-01-29,S1F0GJW3,0,196338040,0,0,0,9,229387,0,0,29
2587,2015-01-29,S1F0GKFX,0,52576960,0,0,0,65,240840,0,0,29
2588,2015-01-29,S1F0GKL6,0,157247856,0,0,0,90,239221,0,0,29
2589,2015-01-29,S1F0GPFZ,0,168355616,0,0,0,9,223036,0,0,29
2590,2015-01-29,S1F0GSD9,0,79398208,0,0,0,12,224807,0,0,29
2591,2015-01-29,S1F0GSHB,0,59944672,0,0,0,91,241897,0,0,29
2592,2015-01-29,S1F0J5JH,0,133464200,0,0,0,8,228332,0,0,29
2593,2015-01-29,S1F0JD7P,0,201578808,0,0,0,58,242168,0,0,29
2594,2015-01-29,S1F0JGJV,0,134084240,0,0,0,8,222560,0,0,29
2595,2015-01-29,S1F0L0DW,0,111422712,0,0,0,7,306764,0,0,29
2596,2015-01-29,S1F0LCVC,0,210978872,0,0,0,8,218511,0,0,29
2597,2015-01-29,S1F0LD15,0,199375776,0,0,0,6,308229,0,0,29
2598,2015-01-29,S1F0LD2C,0,10735152,0,0,0,13,461523,0,0,29
2599,2015-01-29,S1F0PJJW,0,227092144,0,0,0,6,264585,0,0,29
2600,2015-01-29,S1F0QF3R,0,87258232,0,0,0,12,220598,0,1,29
2601,2015-01-29,S1F0RR35,0,191764808,152,0,0,12,280596,0,0,29
2602,2015-01-29,S1F0RSZP,0,87231832,0,0,0,13,271684,0,0,29
2603,2015-01-29,S1F0S4CA,0,14043528,712,0,69,12,207199,0,0,29
2604,2015-01-29,S1F0S4EG,0,205745352,0,0,0,6,261739,0,0,29
2605,2015-01-29,S1F0S4T6,0,61700312,0,0,0,9,271412,0,0,29
2606,2015-01-29,S1F0S65X,0,35545520,0,0,0,8,270724,0,0,29
2607,2015-01-29,S1F0T2LA,0,180164848,424,0,1,10,272827,0,0,29
2608,2015-01-29,S1F0TQCV,0,84313816,0,0,0,8,313650,0,1,29
2609,2015-01-29,S1F10E6M,1,77131464,1080,0,0,11,214749,0,0,7
2610,2015-01-29,S1F11MB0,1,92061968,0,0,0,11,211476,0,0,7
2611,2015-01-29,S1F13589,0,79855712,0,0,0,16,328582,0,0,29
2612,2015-01-29,S1F135TN,0,154137656,0,0,0,14,325634,0,0,29
2613,2015-01-29,S1F136J0,0,243140384,0,0,25,16,332626,0,0,29
2614,2015-01-29,S1F13H80,0,19056176,0,0,0,9,219465,0,3,29
2615,2015-01-29,W1F03D4L,0,134596648,392,0,0,17,336333,0,5,16
2616,2015-01-29,W1F08EDA,0,117810496,0,2,0,25,574585,0,0,29
2617,2015-01-29,W1F0GCAZ,0,8778664,0,0,0,10,226851,0,0,29
2618,2015-01-29,W1F0KCP2,0,21027504,0,0,0,6,307401,0,0,29
2619,2015-01-29,W1F0M35B,0,126949600,0,0,0,7,263320,0,0,29
2620,2015-01-29,W1F0M4BZ,0,213241368,0,0,0,8,321112,0,7,29
2621,2015-01-29,W1F0NZZZ,0,30888856,0,0,7,34,280061,0,0,29
2622,2015-01-29,W1F0PAXH,0,100873912,0,0,0,14,320575,0,0,29
2623,2015-01-29,W1F0Q8FH,0,244022336,0,0,2,40,233835,0,10,29
2624,2015-01-29,W1F0SGHR,0,86482992,0,0,0,36,276216,0,0,29
2625,2015-01-29,W1F0T074,0,218231464,704,0,10,36,269964,0,0,29
2626,2015-01-29,W1F0T0B1,0,199044696,0,0,0,8,229364,0,0,29
2627,2015-01-29,W1F0TA59,0,230250336,624,0,0,37,276968,0,0,29
2628,2015-01-29,W1F0VDH2,0,211574584,496,0,0,36,277332,0,0,29
2629,2015-01-29,W1F0WBTM,0,7965680,0,2,0,12,262232,0,41,29
2630,2015-01-29,W1F11ZG9,0,82062072,0,9,214,3,337598,0,1,29
2631,2015-01-29,W1F14XGD,0,182984688,824,0,0,12,221486,0,0,29
2632,2015-01-29,W1F19BPT,0,202055312,16,0,0,23,45,0,0,29
2633,2015-01-29,W1F1BFP5,0,60365032,40,0,12,8,139874,0,0,29
2634,2015-01-29,W1F1BS0H,0,181526880,0,0,0,14,283540,0,0,29
2635,2015-01-29,W1F1BZTM,0,202494584,0,0,0,13,43,0,5,29
2636,2015-01-29,W1F1C9TE,0,49096488,8,0,8,10,7491,0,0,29
2637,2015-01-29,W1F1C9WG,0,144275856,0,0,0,13,43,0,0,29
2638,2015-01-29,W1F1CB5E,0,44692512,40,0,0,9,27,0,0,29
2639,2015-01-29,W1F1CDDP,0,205738680,656,0,2,8,190301,16,0,29
2640,2015-01-29,W1F1CJ1K,0,55384320,0,0,0,9,218634,0,0,29
2641,2015-01-29,W1F1DQN8,0,115298544,0,0,0,10,29,0,0,29
2642,2015-01-29,Z1F04GCH,0,170493544,0,0,0,13,309863,0,0,29
2643,2015-01-29,Z1F0B4XZ,0,241935128,0,70,0,10,278261,0,1165,29
2644,2015-01-29,Z1F0FSBY,0,105596616,2016,0,0,6,209486,0,0,29
2645,2015-01-29,Z1F0K451,0,134122168,0,0,0,7,296080,0,0,29
2646,2015-01-29,Z1F0LSNZ,0,93891312,0,318,0,6,309603,0,18,29
2647,2015-01-29,Z1F0LVGY,0,115284304,0,0,0,7,320221,24,0,29
2648,2015-01-29,Z1F0MCCA,0,203486304,0,0,0,12,326071,0,0,29
2649,2015-01-29,Z1F0MRPJ,0,28113280,0,0,0,9,227452,0,0,29
2650,2015-01-29,Z1F0P16F,0,70674856,1096,0,0,7,289606,0,2,29
2651,2015-01-29,Z1F0P5D9,0,83619280,0,0,0,31,275904,0,2,29
2652,2015-01-29,Z1F0QH0C,0,182405984,0,1,0,8,227680,0,0,29
2653,2015-01-29,Z1F130LH,0,38963016,2464,0,0,24,254312,0,0,29
2654,2015-01-29,Z1F148T1,0,121475280,0,0,0,8,198461,0,0,29
2655,2015-01-29,Z1F14BGY,0,96343376,0,0,0,8,203326,0,0,29
2656,2015-01-29,Z1F1653X,0,149497936,0,0,34,8,191009,0,0,29
2657,2015-01-29,Z1F1901P,0,191114928,0,0,0,8,239346,0,0,29
2658,2015-01-29,Z1F1RJFA,0,140549680,1576,1,0,4,332805,0,0,29
2659,2015-01-29,Z1F1VQFY,0,231127192,0,0,0,6,243634,0,0,29
2660,2015-01-30,S1F03YZM,0,86183032,0,0,0,8,227450,0,0,30
2661,2015-01-30,S1F09DZQ,0,14500288,184,0,2,7,400367,0,2,30
2662,2015-01-30,S1F0DSTY,0,83209776,0,0,0,12,461988,0,0,30
2663,2015-01-30,S1F0F4EB,0,211359624,0,0,0,10,228266,0,3,30
2664,2015-01-30,S1F0GJW3,0,97936360,0,0,0,9,229387,0,0,30
2665,2015-01-30,S1F0GKFX,0,67878064,0,0,0,65,242212,0,0,30
2666,2015-01-30,S1F0GKL6,0,174415960,0,0,0,90,240569,0,0,30
2667,2015-01-30,S1F0GPFZ,0,220445904,0,0,0,9,223036,0,0,30
2668,2015-01-30,S1F0GSD9,0,168201320,0,0,0,12,224807,0,0,30
2669,2015-01-30,S1F0GSHB,0,73218816,0,0,0,91,243289,0,0,30
2670,2015-01-30,S1F0J5JH,0,215454176,0,0,0,8,228332,0,0,30
2671,2015-01-30,S1F0JD7P,0,213760632,0,0,0,58,243516,0,0,30
2672,2015-01-30,S1F0JGJV,0,221678720,0,0,0,8,222560,0,0,30
2673,2015-01-30,S1F0L0DW,0,118550976,0,0,0,7,306764,0,0,30
2674,2015-01-30,S1F0LCVC,0,18866416,0,0,0,8,218511,0,0,30
2675,2015-01-30,S1F0LD15,0,178423840,0,0,0,6,308229,0,0,30
2676,2015-01-30,S1F0LD2C,0,27107000,0,0,0,13,461523,0,0,30
2677,2015-01-30,S1F0PJJW,0,88544432,0,0,0,6,264585,0,0,30
2678,2015-01-30,S1F0QF3R,0,167696160,0,0,0,12,220598,0,1,30
2679,2015-01-30,S1F0RR35,0,3896336,152,0,0,12,280596,0,0,30
2680,2015-01-30,S1F0RSZP,0,8198728,0,0,0,13,271684,0,0,30
2681,2015-01-30,S1F0S4CA,0,109260816,712,0,69,12,207199,0,0,30
2682,2015-01-30,S1F0S4EG,0,206073856,0,0,0,6,261739,0,0,30
2683,2015-01-30,S1F0S4T6,0,7478592,0,0,0,9,271412,0,0,30
2684,2015-01-30,S1F0S65X,0,41803584,0,0,0,8,270724,0,0,30
2685,2015-01-30,S1F0T2LA,0,167757128,424,0,1,10,272827,0,0,30
2686,2015-01-30,S1F0TQCV,0,143280856,0,0,0,8,313650,0,1,30
2687,2015-01-30,S1F13589,0,159937840,0,0,0,16,328582,0,0,30
2688,2015-01-30,S1F135TN,0,186173200,0,0,0,14,325635,0,0,30
2689,2015-01-30,S1F136J0,0,43078744,0,0,25,16,332626,0,0,30
2690,2015-01-30,S1F13H80,0,158844928,0,0,0,9,219465,0,3,30
2691,2015-01-30,W1F03D4L,0,51577544,392,0,0,17,336333,0,5,17
2692,2015-01-30,W1F08EDA,0,198995192,0,2,0,25,574585,0,0,30
2693,2015-01-30,W1F0GCAZ,0,46322608,0,0,0,10,226851,0,0,30
2694,2015-01-30,W1F0KCP2,0,8696824,0,0,0,6,307401,0,0,30
2695,2015-01-30,W1F0M35B,0,136643752,0,0,0,7,263320,0,0,30
2696,2015-01-30,W1F0M4BZ,0,194495272,0,0,0,8,321112,0,7,30
2697,2015-01-30,W1F0NZZZ,0,84986656,0,0,7,34,280062,0,0,30
2698,2015-01-30,W1F0PAXH,0,46134824,0,0,0,14,320575,0,0,30
2699,2015-01-30,W1F0Q8FH,0,35890184,0,0,2,40,233835,0,10,30
2700,2015-01-30,W1F0SGHR,0,218258600,0,0,0,36,276216,0,0,30
2701,2015-01-30,W1F0T074,0,67707384,704,0,10,36,269964,0,0,30
2702,2015-01-30,W1F0T0B1,0,19002024,0,0,0,8,229364,0,0,30
2703,2015-01-30,W1F0TA59,0,11197032,624,0,0,37,276968,0,0,30
2704,2015-01-30,W1F0VDH2,0,96683936,744,0,0,36,277332,0,0,30
2705,2015-01-30,W1F0WBTM,0,173040032,0,2,0,12,262232,0,41,30
2706,2015-01-30,W1F11ZG9,0,146521816,0,9,214,3,337598,0,1,30
2707,2015-01-30,W1F14XGD,0,24468512,832,0,0,12,221486,0,0,30
2708,2015-01-30,W1F19BPT,0,180603576,16,0,0,23,45,0,0,30
2709,2015-01-30,W1F1BFP5,0,47113304,40,0,12,8,139874,0,0,30
2710,2015-01-30,W1F1BS0H,0,227274168,0,0,0,14,283541,0,0,30
2711,2015-01-30,W1F1BZTM,0,76272112,0,0,0,13,43,0,5,30
2712,2015-01-30,W1F1C9TE,0,73728840,8,0,8,10,7491,0,0,30
2713,2015-01-30,W1F1C9WG,0,131920288,0,0,0,13,43,0,0,30
2714,2015-01-30,W1F1CB5E,0,167910536,40,0,0,9,27,0,0,30
2715,2015-01-30,W1F1CDDP,0,82435416,656,0,2,8,190301,8,0,30
2716,2015-01-30,W1F1CJ1K,0,162929592,0,0,0,9,218634,0,0,30
2717,2015-01-30,W1F1DQN8,0,170006024,0,0,0,10,29,0,0,30
2718,2015-01-30,Z1F04GCH,0,236352760,0,0,0,13,309863,0,0,30
2719,2015-01-30,Z1F0B4XZ,0,59738728,0,70,0,10,278261,0,1165,30
2720,2015-01-30,Z1F0FSBY,0,219696224,2016,0,0,6,209486,0,0,30
2721,2015-01-30,Z1F0K451,0,196185048,0,0,0,7,296080,0,0,30
2722,2015-01-30,Z1F0LSNZ,0,78786840,0,318,0,6,309603,0,18,30
2723,2015-01-30,Z1F0LVGY,0,75400928,0,0,0,7,320221,24,0,30
2724,2015-01-30,Z1F0MCCA,0,7948504,0,0,0,12,326072,0,0,30
2725,2015-01-30,Z1F0MRPJ,0,111688392,0,0,0,9,227452,0,0,30
2726,2015-01-30,Z1F0P16F,0,41522048,1096,0,0,7,289606,0,2,30
2727,2015-01-30,Z1F0P5D9,0,154959296,0,0,0,31,275904,0,2,30
2728,2015-01-30,Z1F0QH0C,0,81316424,0,1,0,8,227680,0,0,30
2729,2015-01-30,Z1F130LH,0,228385512,2464,0,0,24,254312,0,0,30
2730,2015-01-30,Z1F148T1,0,151575904,0,0,0,8,198461,0,0,30
2731,2015-01-30,Z1F14BGY,0,128003312,0,0,0,8,203326,0,0,30
2732,2015-01-30,Z1F1653X,0,146370656,0,0,34,8,191009,0,0,30
2733,2015-01-30,Z1F1901P,0,232609984,0,0,0,8,239346,0,0,30
2734,2015-01-30,Z1F1RJFA,0,110991888,1576,1,0,4,332805,0,0,30
2735,2015-01-30,Z1F1VQFY,0,67244824,0,0,0,6,243634,0,0,30
2736,2015-01-31,S1F03YZM,0,90203448,0,0,0,8,227454,0,0,31
2737,2015-01-31,S1F09DZQ,0,124237712,184,0,2,7,400367,0,2,31
2738,2015-01-31,S1F0DSTY,0,145782944,0,0,0,12,461994,0,0,31
2739,2015-01-31,S1F0F4EB,0,210658864,0,0,0,10,228270,0,3,31
2740,2015-01-31,S1F0GJW3,0,72183488,0,0,0,9,229391,0,0,31
2741,2015-01-31,S1F0GKFX,0,111668664,0,0,0,65,243012,0,0,31
2742,2015-01-31,S1F0GKL6,0,201071824,0,0,0,90,241354,0,0,31
2743,2015-01-31,S1F0GPFZ,0,61246624,0,0,0,9,223040,0,0,31
2744,2015-01-31,S1F0GSD9,0,5311440,0,0,0,12,224812,0,0,31
2745,2015-01-31,S1F0GSHB,0,121805208,0,0,0,91,244099,0,0,31
2746,2015-01-31,S1F0J5JH,0,182174096,0,0,0,8,228337,0,0,31
2747,2015-01-31,S1F0JD7P,0,9094136,0,0,0,58,244344,0,0,31
2748,2015-01-31,S1F0JGJV,0,16775352,0,0,0,8,222566,0,0,31
2749,2015-01-31,S1F0L0DW,0,40151520,0,0,0,7,306769,0,0,31
2750,2015-01-31,S1F0LCVC,0,94327416,0,0,0,8,218514,0,0,31
2751,2015-01-31,S1F0LD15,0,69898248,0,0,0,6,308234,0,0,31
2752,2015-01-31,S1F0LD2C,0,194337096,0,0,0,13,461528,0,0,31
2753,2015-01-31,S1F0PJJW,0,69109136,0,0,0,6,264591,0,0,31
2754,2015-01-31,S1F0QF3R,0,94977384,0,0,0,12,220603,0,1,31
2755,2015-01-31,S1F0RR35,0,49099248,152,0,0,12,280600,0,0,31
2756,2015-01-31,S1F0RSZP,0,7844104,0,0,0,13,271689,0,0,31
2757,2015-01-31,S1F0S4CA,0,46580224,712,0,69,12,207201,0,0,31
2758,2015-01-31,S1F0S4EG,0,221055040,0,0,0,6,261745,0,0,31
2759,2015-01-31,S1F0S4T6,0,24004328,0,0,0,9,271417,0,0,31
2760,2015-01-31,S1F0S65X,0,46528408,0,0,0,8,270727,0,0,31
2761,2015-01-31,S1F0T2LA,0,145122360,424,0,1,10,272831,0,0,31
2762,2015-01-31,S1F0TQCV,0,212530696,0,0,0,8,313650,0,1,31
2763,2015-01-31,S1F13589,0,215920064,0,0,0,16,328585,0,0,31
2764,2015-01-31,S1F135TN,0,98565640,0,0,0,14,325638,0,0,31
2765,2015-01-31,S1F136J0,0,104480312,0,0,25,16,332628,0,0,31
2766,2015-01-31,S1F13H80,0,79841304,0,0,0,9,219469,0,3,31
2767,2015-01-31,W1F03D4L,0,2359968,392,0,0,17,336337,0,5,18
2768,2015-01-31,W1F08EDA,0,227649040,0,2,0,25,574585,0,0,31
2769,2015-01-31,W1F0GCAZ,0,112514976,0,0,0,10,226856,0,0,31
2770,2015-01-31,W1F0KCP2,0,159002144,0,0,0,6,307406,0,0,31
2771,2015-01-31,W1F0M35B,0,66722240,0,0,1,7,263323,0,0,31
2772,2015-01-31,W1F0M4BZ,0,174010160,0,0,0,8,321118,0,7,31
2773,2015-01-31,W1F0NZZZ,0,144296800,0,0,7,34,280066,0,0,31
2774,2015-01-31,W1F0PAXH,0,12169904,0,0,0,14,320576,0,0,31
2775,2015-01-31,W1F0Q8FH,0,52869688,0,0,2,40,233835,0,10,31
2776,2015-01-31,W1F0SGHR,0,58694368,0,0,0,36,276221,0,0,31
2777,2015-01-31,W1F0T074,0,55079216,704,0,10,36,269970,0,0,31
2778,2015-01-31,W1F0T0B1,0,219255728,0,0,0,8,229368,0,0,31
2779,2015-01-31,W1F0TA59,0,234441408,640,0,0,37,276974,0,0,31
2780,2015-01-31,W1F0VDH2,0,191833732,744,0,12,36,277338,8,0,31
2781,2015-01-31,W1F0WBTM,0,133742032,0,2,0,12,262238,0,41,31
2782,2015-01-31,W1F11ZG9,0,188502192,0,9,214,3,337598,0,1,31
2783,2015-01-31,W1F14XGD,0,148289536,832,0,0,12,221491,0,0,31
2784,2015-01-31,W1F19BPT,0,236530712,16,0,0,23,45,0,0,31
2785,2015-01-31,W1F1BFP5,0,11205568,40,0,12,8,139874,0,0,31
2786,2015-01-31,W1F1BS0H,0,152224984,0,0,0,14,283542,0,0,31
2787,2015-01-31,W1F1BZTM,0,241423536,0,0,0,13,43,0,5,31
2788,2015-01-31,W1F1C9TE,0,96436064,8,0,8,10,7491,0,0,31
2789,2015-01-31,W1F1C9WG,0,165624312,0,0,0,13,43,0,0,31
2790,2015-01-31,W1F1CB5E,0,14836624,40,0,0,9,27,0,0,31
2791,2015-01-31,W1F1CDDP,0,123105256,664,0,2,8,190301,8,0,31
2792,2015-01-31,W1F1CJ1K,0,50765720,0,0,0,9,218639,0,0,31
2793,2015-01-31,W1F1DQN8,0,30566712,0,0,0,10,29,0,0,31
2794,2015-01-31,Z1F04GCH,0,17092280,0,0,0,13,309870,0,0,31
2795,2015-01-31,Z1F0B4XZ,0,205302992,0,70,0,10,278267,0,1165,31
2796,2015-01-31,Z1F0FSBY,0,230161024,2016,0,0,6,209491,0,0,31
2797,2015-01-31,Z1F0K451,0,189702576,0,0,0,7,296084,0,0,31
2798,2015-01-31,Z1F0LSNZ,0,62525528,0,318,0,6,309607,0,18,31
2799,2015-01-31,Z1F0LVGY,0,26109808,0,0,0,7,320226,24,0,31
2800,2015-01-31,Z1F0MCCA,0,98012704,0,0,0,12,326075,0,0,31
2801,2015-01-31,Z1F0MRPJ,0,125561312,0,0,0,9,227457,0,0,31
2802,2015-01-31,Z1F0P16F,0,36720656,1096,0,0,7,289610,0,2,31
2803,2015-01-31,Z1F0P5D9,0,122632496,0,0,0,31,275909,0,2,31
2804,2015-01-31,Z1F0QH0C,0,47917384,0,1,0,8,227684,0,0,31
2805,2015-01-31,Z1F130LH,0,139131344,2464,0,0,24,254318,0,0,31
2806,2015-01-31,Z1F148T1,0,209123848,0,0,0,8,198461,0,0,31
2807,2015-01-31,Z1F14BGY,0,179285496,0,0,0,8,203326,0,0,31
2808,2015-01-31,Z1F1653X,0,167525072,0,0,34,8,191009,0,0,31
2809,2015-01-31,Z1F1901P,0,48675856,0,0,0,8,239350,0,0,31
2810,2015-01-31,Z1F1RJFA,0,99768312,1576,1,0,4,332807,0,0,31
2811,2015-01-31,Z1F1VQFY,0,159406232,0,0,0,6,243636,0,0,31
2812,2015-02-01,S1F03YZM,0,116400176,0,0,0,8,227454,0,0,32
2813,2015-02-01,S1F09DZQ,0,39439800,184,0,2,7,400367,0,2,32
2814,2015-02-01,S1F0DSTY,0,18600640,0,0,0,12,461994,0,0,32
2815,2015-02-01,S1F0F4EB,0,81496248,0,0,0,10,228270,0,3,32
2816,2015-02-01,S1F0GJW3,0,156649032,0,0,0,9,229391,0,0,32
2817,2015-02-01,S1F0GKFX,0,134826040,0,0,0,65,243013,0,0,32
2818,2015-02-01,S1F0GKL6,0,39375160,0,0,0,90,241355,0,0,32
2819,2015-02-01,S1F0GPFZ,0,62606360,0,0,0,9,223040,0,0,32
2820,2015-02-01,S1F0GSD9,0,67608168,0,0,0,12,224812,0,0,32
2821,2015-02-01,S1F0GSHB,0,148009576,0,0,0,91,244099,0,0,32
2822,2015-02-01,S1F0J5JH,0,74832632,0,0,0,8,228337,0,0,32
2823,2015-02-01,S1F0JD7P,0,87029400,0,0,0,58,244345,0,0,32
2824,2015-02-01,S1F0JGJV,0,77176088,0,0,0,8,222566,0,0,32
2825,2015-02-01,S1F0L0DW,0,227593344,0,0,0,7,306769,0,0,32
2826,2015-02-01,S1F0LCVC,0,235444672,0,0,0,8,218514,0,0,32
2827,2015-02-01,S1F0LD15,0,211285920,0,0,0,6,308234,0,0,32
2828,2015-02-01,S1F0LD2C,0,167062448,0,0,0,13,461528,0,0,32
2829,2015-02-01,S1F0PJJW,0,157232440,0,0,0,6,264591,0,0,32
2830,2015-02-01,S1F0QF3R,0,192547600,0,0,0,12,220603,0,1,32
2831,2015-02-01,S1F0RR35,0,147962808,152,0,0,12,280600,0,0,32
2832,2015-02-01,S1F0RSZP,0,128963096,0,0,0,13,271695,0,0,32
2833,2015-02-01,S1F0S4CA,0,179387952,712,0,69,12,207201,0,0,32
2834,2015-02-01,S1F0S4EG,0,43675432,0,0,0,6,261751,0,0,32
2835,2015-02-01,S1F0S4T6,0,154158304,0,0,0,9,271423,0,0,32
2836,2015-02-01,S1F0S65X,0,138731512,0,0,0,8,270732,0,0,32
2837,2015-02-01,S1F0T2LA,0,228613784,424,0,1,10,272837,0,0,32
2838,2015-02-01,S1F0TQCV,0,44534600,0,0,0,8,313650,0,1,32
2839,2015-02-01,S1F13589,0,148301120,0,0,0,16,328585,0,0,32
2840,2015-02-01,S1F135TN,0,112402144,0,0,0,14,325638,0,0,32
2841,2015-02-01,S1F136J0,0,177133072,0,0,25,16,332628,0,0,32
2842,2015-02-01,S1F13H80,0,237209448,0,0,0,9,219469,0,3,32
2843,2015-02-01,W1F03D4L,0,163059528,392,0,0,17,336337,0,5,19
2844,2015-02-01,W1F08EDA,0,30635408,0,2,0,25,574585,0,0,32
2845,2015-02-01,W1F0GCAZ,0,93196208,0,0,0,10,226856,0,0,32
2846,2015-02-01,W1F0KCP2,0,67965088,0,0,0,6,307406,0,0,32
2847,2015-02-01,W1F0M35B,0,9712464,0,0,1,7,263323,0,0,32
2848,2015-02-01,W1F0M4BZ,0,193796344,0,0,0,8,321118,0,7,32
2849,2015-02-01,W1F0NZZZ,0,136043624,0,0,7,34,280066,0,0,32
2850,2015-02-01,W1F0PAXH,0,4119240,0,0,0,14,320576,0,0,32
2851,2015-02-01,W1F0Q8FH,0,36147048,0,0,2,40,233835,0,10,32
2852,2015-02-01,W1F0SGHR,0,149717944,16408,0,65,36,276221,0,1,32
2853,2015-02-01,W1F0T074,0,243593080,704,0,10,36,269971,0,0,32
2854,2015-02-01,W1F0T0B1,0,96461416,0,0,0,8,229368,0,0,32
2855,2015-02-01,W1F0TA59,0,211803448,680,0,0,37,276975,16,3,32
2856,2015-02-01,W1F0VDH2,0,67229552,792,0,108,36,277338,24,2,32
2857,2015-02-01,W1F0WBTM,0,172292736,0,2,0,12,262241,0,41,32
2858,2015-02-01,W1F11ZG9,0,44588552,0,9,214,3,337598,0,1,32
